eaId,commonName,position,archetype,chemstyle,height,weight,skillMoves,weakFoot,attributeAcceleration,attributeSprintSpeed,attributePositioning,attributeFinishing,attributeShotPower,attributeLongShots,attributeVolleys,attributePenalties,attributeVision,attributeCrossing,attributeFkAccuracy,attributeShortPassing,attributeLongPassing,attributeCurve,attributeAgility,attributeBalance,attributeReactions,attributeBallControl,attributeDribbling,attributeComposure,attributeInterceptions,attributeHeadingAccuracy,attributeDefensiveAwareness,attributeStandingTackle,attributeSlidingTackle,attributeJumping,attributeStamina,attributeStrength,attributeAggression,Finesse Shot,Chip Shot,Power Shot,Dead Ball,Power Header,Low Driven Shot,Incisive Pass,Pinged Pass,Long Ball Pass,Tiki Taka,Whipped Pass,Jockey,Block,Intercept,Anticipate,Slide Tackle,Bruiser,Technical,Rapid,Flair,First Touch,Trickster,Press Proven,Quick Step,Relentless,Trivela,Acrobatic,Long Throw,Aerial,accelerateType_EXPLOSIVE,accelerateType_MOSTLY_EXPLOSIVE,accelerateType_CONTROLLED_EXPLOSIVE,accelerateType_CONTROLLED,accelerateType_CONTROLLED_LENGTHY,accelerateType_MOSTLY_LENGTHY,accelerateType_LENGTHY,bodytype_Lean Medium,bodytype_Average Medium,bodytype_Stocky Medium,bodytype_Lean Tall,bodytype_Average Tall,bodytype_Stocky Tall,bodytype_Lean Short,bodytype_Average Short,bodytype_Stocky Short,bodytype_Unique,predicted_meta_rating
190871,Neymar Jr,RM,wide_midfielder,none,175,68,5,5,93,91,89,88,85,82,92,93,86,82,88,86,81,87,90,90,90,93,94,92,37,63,35,32,29,72,73,52,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.81811782892767
190871,Neymar Jr,RM,wide_midfielder,engine,175,68,5,5,97,95,89,88,85,82,92,93,90,90,88,90,85,95,94,98,90,93,99,92,37,63,35,32,29,72,73,52,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.40563236815552
190871,Neymar Jr,RM,wide_playmaker,none,175,68,5,5,93,91,89,88,85,82,92,93,86,82,88,86,81,87,90,90,90,93,94,92,37,63,35,32,29,72,73,52,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82.85323433139048
190871,Neymar Jr,RM,wide_playmaker,catalyst,175,68,5,5,99,99,89,88,85,82,92,93,86,94,96,90,89,91,90,90,90,93,94,92,37,63,35,32,29,72,73,52,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86.95719968725885
190871,Neymar Jr,RM,winger,none,175,68,5,5,93,91,89,88,85,82,92,93,86,82,88,86,81,87,90,90,90,93,94,92,37,63,35,32,29,72,73,52,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.41893345596071
190871,Neymar Jr,RM,winger,hunter,175,68,5,5,99,99,93,96,89,82,99,99,86,82,88,86,81,87,90,90,90,93,94,92,37,63,35,32,29,72,73,52,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88.88248649326472
200104,Heung Min Son,ST,advanced_forward,none,183,78,5,5,86,88,91,90,89,89,83,75,82,84,74,83,72,87,81,74,90,85,87,88,39,72,45,34,33,82,88,69,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,80.57805453319993
200104,Heung Min Son,ST,advanced_forward,hunter,183,78,5,5,94,96,95,98,93,89,95,83,82,84,74,83,72,87,81,74,90,85,87,88,39,72,45,34,33,82,88,69,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,86.32518740290955
200104,Heung Min Son,ST,false_nine,none,183,78,5,5,86,88,91,90,89,89,83,75,82,84,74,83,72,87,81,74,90,85,87,88,39,72,45,34,33,82,88,69,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,78.90471096248618
200104,Heung Min Son,ST,false_nine,artist,183,78,5,5,86,88,91,90,89,89,83,75,90,92,78,83,84,91,93,74,94,85,95,88,39,72,45,34,33,82,88,69,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,83.07873167527241
200104,Heung Min Son,LM,inside_forward,none,183,78,5,5,86,88,91,90,89,89,83,75,82,84,74,83,72,87,81,74,90,85,87,88,39,72,45,34,33,82,88,69,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,80.32629228130237
200104,Heung Min Son,LM,inside_forward,finisher,183,78,5,5,86,88,99,99,93,89,91,79,82,84,74,83,72,87,89,78,90,85,99,88,39,72,45,34,33,82,88,69,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,85.23301803908117
200104,Heung Min Son,ST,poacher,none,183,78,5,5,86,88,91,90,89,89,83,75,82,84,74,83,72,87,81,74,90,85,87,88,39,72,45,34,33,82,88,69,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,78.56188865230293
200104,Heung Min Son,ST,poacher,hunter,183,78,5,5,94,96,95,98,93,89,95,83,82,84,74,83,72,87,81,74,90,85,87,88,39,72,45,34,33,82,88,69,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,84.18432865927784
200104,Heung Min Son,ST,target_forward,none,183,78,5,5,86,88,91,90,89,89,83,75,82,84,74,83,72,87,81,74,90,85,87,88,39,72,45,34,33,82,88,69,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,72.08894959265056
200104,Heung Min Son,ST,target_forward,hawk,183,78,5,5,90,92,95,94,97,97,83,79,82,84,74,83,72,87,81,74,90,85,87,88,39,72,45,34,33,90,88,73,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,77.1750208923932
200104,Heung Min Son,LM,wide_midfielder,none,183,78,5,5,86,88,91,90,89,89,83,75,82,84,74,83,72,87,81,74,90,85,87,88,39,72,45,34,33,82,88,69,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75.82436454711349
200104,Heung Min Son,LM,wide_midfielder,catalyst,183,78,5,5,94,96,91,90,89,89,83,75,82,96,82,87,80,91,81,74,90,85,87,88,39,72,45,34,33,82,88,69,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,79.69393692743022
200104,Heung Min Son,LM,wide_playmaker,none,183,78,5,5,86,88,91,90,89,89,83,75,82,84,74,83,72,87,81,74,90,85,87,88,39,72,45,34,33,82,88,69,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75.30514603007641
200104,Heung Min Son,LM,wide_playmaker,catalyst,183,78,5,5,94,96,91,90,89,89,83,75,82,96,82,87,80,91,81,74,90,85,87,88,39,72,45,34,33,82,88,69,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,79.83845044214155
200104,Heung Min Son,LM,winger,none,183,78,5,5,86,88,91,90,89,89,83,75,82,84,74,83,72,87,81,74,90,85,87,88,39,72,45,34,33,82,88,69,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,78.93371183423577
200104,Heung Min Son,LM,winger,hunter,183,78,5,5,94,96,95,98,93,89,95,83,82,84,74,83,72,87,81,74,90,85,87,88,39,72,45,34,33,82,88,69,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,83.87451374444518
224334,Marcos Acuña,LB,attacking_wingback,none,172,69,3,3,83,82,80,66,83,81,67,76,85,88,78,85,80,91,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,77.26179784199736
224334,Marcos Acuña,LB,attacking_wingback,catalyst,172,69,3,3,91,90,80,66,83,81,67,76,85,99,86,89,88,95,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,82.01712648514275
224334,Marcos Acuña,CM,box_to_box,none,172,69,3,3,83,82,80,66,83,81,67,76,85,88,78,85,80,91,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,76.96964908377925
224334,Marcos Acuña,CM,box_to_box,powerhouse,172,69,3,3,83,82,80,66,83,81,67,76,97,92,78,93,88,95,85,93,87,85,84,89,98,68,94,99,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,80.95112567287524
224334,Marcos Acuña,CM,deep_lying_playmaker,none,172,69,3,3,83,82,80,66,83,81,67,76,85,88,78,85,80,91,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,77.12835023855375
224334,Marcos Acuña,CM,deep_lying_playmaker,powerhouse,172,69,3,3,83,82,80,66,83,81,67,76,97,92,78,93,88,95,85,93,87,85,84,89,98,68,94,99,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,81.53382925441137
224334,Marcos Acuña,LB,falseback,none,172,69,3,3,83,82,80,66,83,81,67,76,85,88,78,85,80,91,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,78.04595191011006
224334,Marcos Acuña,LB,falseback,shadow,172,69,3,3,91,90,80,66,83,81,67,76,85,88,78,85,80,91,85,93,87,85,84,89,98,72,94,99,99,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,83.10593074770657
224334,Marcos Acuña,LB,fullback,none,172,69,3,3,83,82,80,66,83,81,67,76,85,88,78,85,80,91,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,78.63476059350778
224334,Marcos Acuña,LB,fullback,shadow,172,69,3,3,91,90,80,66,83,81,67,76,85,88,78,85,80,91,85,93,87,85,84,89,98,72,94,99,99,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,85.883463950494
224334,Marcos Acuña,CM,half_winger,none,172,69,3,3,83,82,80,66,83,81,67,76,85,88,78,85,80,91,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,70.65735727266721
224334,Marcos Acuña,CM,half_winger,catalyst,172,69,3,3,91,90,80,66,83,81,67,76,85,99,86,89,88,95,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,75.1178254532818
224334,Marcos Acuña,CM,holding,none,172,69,3,3,83,82,80,66,83,81,67,76,85,88,78,85,80,91,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,79.94875353578666
224334,Marcos Acuña,CM,holding,shadow,172,69,3,3,91,90,80,66,83,81,67,76,85,88,78,85,80,91,85,93,87,85,84,89,98,72,94,99,99,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,86.06384491256004
224334,Marcos Acuña,LM,inside_forward,none,172,69,3,3,83,82,80,66,83,81,67,76,85,88,78,85,80,91,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,69.08533824880429
224334,Marcos Acuña,LM,inside_forward,finisher,172,69,3,3,83,82,88,78,87,81,75,80,85,88,78,85,80,91,93,97,87,85,96,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,74.45988106187713
224334,Marcos Acuña,CM,playmaker,none,172,69,3,3,83,82,80,66,83,81,67,76,85,88,78,85,80,91,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,72.5753459407647
224334,Marcos Acuña,CM,playmaker,deadeye,172,69,3,3,83,82,88,74,95,85,67,80,93,88,78,97,80,95,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,76.6622169119339
224334,Marcos Acuña,LM,wide_midfielder,none,172,69,3,3,83,82,80,66,83,81,67,76,85,88,78,85,80,91,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,75.253321437826
224334,Marcos Acuña,LM,wide_midfielder,catalyst,172,69,3,3,91,90,80,66,83,81,67,76,85,99,86,89,88,95,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,79.07165134959875
224334,Marcos Acuña,LM,wide_playmaker,none,172,69,3,3,83,82,80,66,83,81,67,76,85,88,78,85,80,91,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,69.87338043606803
224334,Marcos Acuña,LM,wide_playmaker,catalyst,172,69,3,3,91,90,80,66,83,81,67,76,85,99,86,89,88,95,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,74.39376381902231
224334,Marcos Acuña,LB,wingback,none,172,69,3,3,83,82,80,66,83,81,67,76,85,88,78,85,80,91,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,79.61249755159244
224334,Marcos Acuña,LB,wingback,shadow,172,69,3,3,91,90,80,66,83,81,67,76,85,88,78,85,80,91,85,93,87,85,84,89,98,72,94,99,99,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,86.1402575460121
224334,Marcos Acuña,LM,winger,none,172,69,3,3,83,82,80,66,83,81,67,76,85,88,78,85,80,91,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,69.88013235964388
224334,Marcos Acuña,LM,winger,hunter,172,69,3,3,91,90,84,74,87,81,79,84,85,88,78,85,80,91,85,93,87,85,84,89,90,68,90,93,92,82,93,85,86,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,74.82093426985331
225100,Joe Gomez,LB,attacking_wingback,none,188,77,3,3,82,94,69,25,57,28,31,33,73,83,34,86,84,61,74,72,89,86,83,85,82,77,81,84,81,88,77,83,81,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,71.88061715181551
225100,Joe Gomez,LB,attacking_wingback,catalyst,188,77,3,3,90,99,69,25,57,28,31,33,73,95,42,90,92,65,74,72,89,86,83,85,82,77,81,84,81,88,77,83,81,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,76.2119048920789
225100,Joe Gomez,CB,ball_playing_defender,none,188,77,3,3,82,94,69,25,57,28,31,33,73,83,34,86,84,61,74,72,89,86,83,85,82,77,81,84,81,88,77,83,81,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,76.17437076140835
225100,Joe Gomez,CB,ball_playing_defender,backbone,188,77,3,3,82,94,69,25,57,28,31,33,81,83,34,86,92,61,74,72,89,86,83,85,90,77,85,92,85,96,77,87,89,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,81.1589116390697
225100,Joe Gomez,CB,defender,none,188,77,3,3,82,94,69,25,57,28,31,33,73,83,34,86,84,61,74,72,89,86,83,85,82,77,81,84,81,88,77,83,81,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,75.0937899217143
225100,Joe Gomez,CB,defender,shadow,188,77,3,3,90,99,69,25,57,28,31,33,73,83,34,86,84,61,74,72,89,86,83,85,90,81,85,92,93,88,77,83,81,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,81.23506047704028
225100,Joe Gomez,LB,falseback,none,188,77,3,3,82,94,69,25,57,28,31,33,73,83,34,86,84,61,74,72,89,86,83,85,82,77,81,84,81,88,77,83,81,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,74.52642925816039
225100,Joe Gomez,LB,falseback,powerhouse,188,77,3,3,82,94,69,25,57,28,31,33,85,87,34,94,92,65,74,72,89,86,83,85,90,77,85,96,81,88,77,83,81,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,79.91696560949892
